,genre,tempo,time sig,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence
25081,psych-rock,119.0,4,1,0.25,0.547,0.614,0.00222,0.285,-11.169,0.0428,0.734
25082,psych-rock,162.0,3,1,7.55e-05,0.207,0.879,0.00926,0.287,-4.609,0.0427,0.747
25083,psych-rock,123.0,4,1,0.833,0.342,0.552,0.563,0.306,-5.85,0.0349,0.529
25084,psych-rock,134.0,4,1,0.014,0.54,0.83,0.000121,0.221,-5.676,0.0605,0.832
25085,psych-rock,132.0,4,1,0.0271,0.385,0.776,0.000243,0.257,-6.992,0.0888,0.446
25086,psych-rock,151.0,4,1,0.0623,0.455,0.883,0.000129,0.199,-5.278,0.122,0.743
25087,psych-rock,108.0,4,1,0.377,0.606,0.394,0.0,0.243,-15.058,0.0362,0.743
25088,psych-rock,119.0,4,1,0.018,0.332,0.773,0.00271,0.0318,-9.324,0.0486,0.573
25089,psych-rock,148.0,4,1,0.0702,0.209,0.91,0.634,0.121,-7.909,0.0623,0.123
25090,psych-rock,129.0,4,1,0.0814,0.33,0.756,0.00453,0.153,-3.559,0.0368,0.582
25091,psych-rock,164.0,4,1,0.914,0.483,0.119,0.000224,0.105,-17.748,0.0398,0.363
25092,psych-rock,161.0,4,0,0.059,0.375,0.789,0.000125,0.114,-9.837,0.0476,0.747
25093,psych-rock,93.0,4,1,0.376,0.642,0.56,0.788,0.499,-13.159,0.0749,0.832
25094,psych-rock,120.0,4,1,0.0517,0.386,0.866,0.912,0.0778,-5.56,0.0465,0.151
25095,psych-rock,107.0,4,1,0.0101,0.344,0.841,0.868,0.219,-4.536,0.0384,0.299
25096,psych-rock,102.0,4,0,0.713,0.5,0.723,0.00107,0.107,-5.07,0.0322,0.677
25097,psych-rock,114.0,4,1,0.0117,0.238,0.455,0.797,0.134,-11.038,0.0404,0.107
25098,psych-rock,75.0,4,1,0.000723,0.371,0.449,0.868,0.203,-10.117,0.0263,0.385
25099,psych-rock,123.0,4,1,0.0494,0.267,0.914,0.423,0.491,-4.126,0.125,0.317
25100,psych-rock,128.0,4,1,0.000686,0.465,0.883,0.842,0.583,-5.419,0.0504,0.29
25101,psych-rock,118.0,3,1,0.00191,0.26,0.924,0.877,0.412,-7.744,0.0586,0.298
25102,psych-rock,186.0,4,0,0.0561,0.461,0.808,0.0242,0.11,-4.741,0.04,0.18
25103,psych-rock,122.0,4,0,0.115,0.478,0.487,0.0,0.07,-10.525,0.0433,0.428
25104,psych-rock,131.0,4,0,0.00022,0.342,0.827,0.318,0.205,-5.765,0.0369,0.438
25105,psych-rock,118.0,4,1,0.662,0.314,0.525,0.831,0.124,-8.139,0.0318,0.427
25106,psych-rock,88.0,4,1,0.1,0.659,0.672,0.000665,0.198,-12.431,0.068,0.393
25107,psych-rock,147.0,4,0,0.00223,0.362,0.675,0.275,0.451,-5.985,0.0348,0.399
25108,psych-rock,154.0,4,1,0.00611,0.295,0.633,0.572,0.109,-7.142,0.0353,0.567
25109,psych-rock,110.0,4,1,0.178,0.555,0.576,0.00459,0.0419,-13.451,0.0295,0.495
25110,psych-rock,129.0,4,1,4.86e-06,0.202,0.989,0.844,0.0697,-5.714,0.133,0.387
25111,psych-rock,145.0,4,1,0.882,0.372,0.486,0.00166,0.17,-9.526,0.0417,0.385
25112,psych-rock,144.0,4,1,0.00947,0.366,0.702,0.000196,0.0887,-6.942,0.0633,0.596
25113,psych-rock,119.0,4,0,0.892,0.528,0.504,0.0388,0.124,-7.105,0.0413,0.271
25114,psych-rock,139.0,4,0,0.56,0.423,0.804,0.742,0.694,-9.982,0.0428,0.747
25115,psych-rock,139.0,4,1,0.00402,0.275,0.803,0.881,0.111,-5.105,0.0519,0.298
25116,psych-rock,126.0,4,1,0.000212,0.491,0.899,8.52e-05,0.167,-3.315,0.0373,0.537
25117,psych-rock,81.0,3,0,0.527,0.197,0.629,0.0138,0.103,-6.331,0.0354,0.184
25118,psych-rock,167.0,4,1,0.02,0.447,0.449,0.746,0.106,-9.522,0.0292,0.705
25119,psych-rock,152.0,4,0,0.684,0.268,0.89,0.641,0.279,-5.666,0.0738,0.677
25120,psych-rock,128.0,4,0,0.00114,0.646,0.504,1.39e-06,0.0938,-14.614,0.0328,0.654
25121,psych-rock,83.0,4,0,0.137,0.432,0.862,0.015,0.316,-6.088,0.0701,0.699
25122,psych-rock,119.0,4,1,0.000825,0.421,0.834,1.3e-05,0.132,-8.887,0.0723,0.446
25123,psych-rock,97.0,3,0,0.637,0.501,0.454,0.0132,0.147,-8.54,0.0282,0.557
25124,psych-rock,134.0,4,1,0.0679,0.326,0.674,5.94e-05,0.17,-7.505,0.0376,0.495
25125,psych-rock,90.0,4,0,0.154,0.716,0.411,0.0672,0.106,-9.495,0.0308,0.747
25126,punk,95.0,4,1,0.000981,0.544,0.976,0.0,0.349,-4.152,0.0906,0.234
25127,punk,101.0,4,1,8.52e-05,0.352,0.952,0.0368,0.289,-4.392,0.134,0.232
25128,punk,106.0,4,1,0.000151,0.377,0.823,0.629,0.127,-6.927,0.0449,0.61
25129,punk,96.0,4,0,0.000156,0.501,0.993,0.0,0.0556,-4.126,0.0748,0.137
25130,punk,150.0,4,1,0.00124,0.381,0.944,0.000713,0.444,-6.716,0.0642,0.548
25131,punk,163.0,4,1,0.169,0.597,0.96,2.89e-05,0.105,-3.989,0.042,0.937
25132,punk,137.0,4,1,0.0455,0.501,0.813,4.75e-05,0.131,-8.192,0.0639,0.495
25133,punk,87.0,4,0,0.000414,0.448,0.972,2.25e-05,0.316,-3.687,0.0978,0.414
25134,punk,133.0,4,0,8.24e-05,0.291,0.913,0.000417,0.116,-5.308,0.0793,0.193
25135,punk,172.0,4,1,4.47e-06,0.359,0.903,0.000816,0.145,-6.773,0.0574,0.576
25136,punk,169.0,4,1,0.19,0.387,0.442,0.0,0.0788,-7.086,0.0352,0.382
25137,punk,165.0,4,1,0.00147,0.465,0.994,0.0,0.308,-2.702,0.0821,0.615
25138,punk,190.0,4,1,0.000638,0.291,0.964,0.000111,0.757,-3.47,0.0654,0.282
25139,punk,93.0,4,1,0.00948,0.332,0.866,2.41e-06,0.0938,-5.394,0.0464,0.295
25140,punk,110.0,4,1,0.293,0.358,0.767,0.0,0.103,-4.261,0.0578,0.549
25141,punk,165.0,4,1,0.000106,0.448,0.903,0.0,0.158,-4.383,0.0627,0.627
25142,punk,140.0,4,1,0.00522,0.494,0.933,0.0,0.347,-3.241,0.0799,0.733
25143,punk,140.0,4,1,0.00941,0.553,0.837,0.0,0.372,-5.608,0.0452,0.432
25144,punk,164.0,4,1,0.0017,0.29,0.88,2.87e-05,0.636,-5.242,0.0477,0.427
25145,punk,96.0,4,1,0.000204,0.524,0.879,0.0,0.134,-4.403,0.0972,0.61
25146,punk,142.0,3,1,0.00432,0.365,0.791,0.001,0.0994,-4.954,0.0541,0.193
25147,punk,91.0,4,1,0.00128,0.305,0.965,0.00124,0.317,-5.926,0.0809,0.644
25148,punk,107.0,4,1,0.0323,0.541,0.943,0.0,0.0912,-4.27,0.0551,0.779
25149,punk,181.0,4,1,0.00725,0.465,0.896,0.0,0.206,-3.126,0.0795,0.569
25150,punk,115.0,4,1,4.51e-05,0.326,0.931,1.97e-06,0.926,-4.515,0.177,0.607
25151,punk,124.0,4,1,0.00146,0.564,0.952,2.16e-06,0.348,-3.64,0.0961,0.744
25152,punk,158.0,4,1,0.000243,0.486,0.989,0.0,0.138,-2.738,0.243,0.364
25153,punk,91.0,4,1,1.19e-05,0.418,0.902,0.0414,0.162,-6.189,0.0333,0.873
25154,punk,121.0,4,0,0.000118,0.54,0.796,2.67e-06,0.16,-6.915,0.0312,0.557
25155,punk,161.0,4,1,0.000266,0.38,0.982,0.000309,0.366,-3.287,0.15,0.168
25156,punk,156.0,4,1,0.0321,0.429,0.914,9.26e-05,0.436,-9.594,0.0505,0.685
25157,punk,165.0,4,1,6.42e-05,0.279,0.952,0.000841,0.258,-3.1,0.127,0.378
25158,punk,130.0,4,1,7.03e-06,0.569,0.918,0.781,0.147,-4.983,0.0475,0.129
25159,punk,178.0,4,1,0.000479,0.343,0.895,2.71e-05,0.295,-7.022,0.0468,0.894
25160,punk,105.0,4,1,0.000481,0.466,0.96,0.0,0.37,-3.888,0.0543,0.907
25161,punk,154.0,4,1,0.000848,0.376,0.937,0.0,0.14,-2.653,0.0757,0.488
25162,punk,86.0,4,1,0.0036,0.201,0.952,0.00264,0.376,-4.037,0.0545,0.179
25163,punk,146.0,4,1,0.0467,0.258,0.932,8.09e-06,0.142,-5.194,0.0702,0.334
25164,punk,168.0,4,0,0.000631,0.226,0.891,9.75e-06,0.225,-5.531,0.0702,0.511
25165,punk,107.0,4,1,0.000233,0.445,0.957,3.24e-05,0.144,-4.003,0.0498,0.36
25166,punk,171.0,4,0,0.000367,0.416,0.967,0.0,0.0632,-2.289,0.109,0.431
25167,punk,61.0,4,0,0.265,0.524,0.623,0.0,0.633,-6.192,0.0325,0.328
25168,punk,177.0,4,0,0.00204,0.242,0.927,0.0,0.334,-5.045,0.0917,0.452
25169,punk,149.0,4,1,6.54e-05,0.426,0.868,0.0,0.0723,-3.702,0.047,0.402
25170,punk,156.0,4,0,0.00707,0.137,0.89,0.764,0.367,-6.193,0.0685,0.353
25171,punk,171.0,4,1,0.00269,0.328,0.887,0.0,0.09,-3.741,0.0414,0.628
25172,punk,146.0,4,1,0.39,0.534,0.792,0.0,0.191,-4.512,0.0677,0.477
25173,punk,153.0,4,0,0.000612,0.139,0.712,0.816,0.0983,-12.103,0.0399,0.689
25174,punk,205.0,4,1,0.617,0.13,0.979,0.409,0.338,-3.903,0.113,0.368
25175,punk,102.0,4,1,0.00108,0.572,0.895,2.54e-06,0.197,-5.773,0.0796,0.432
25176,punk,105.0,4,1,0.0601,0.686,0.84,5.38e-06,0.164,-5.142,0.159,0.704
25177,punk,145.0,3,1,5.38e-05,0.356,0.982,0.000775,0.0657,-3.068,0.192,0.271
25178,punk,144.0,4,1,0.000346,0.465,0.954,5.38e-06,0.573,-4.251,0.044,0.458
25179,punk,174.0,4,0,0.175,0.196,0.918,1.62e-06,0.093,-11.717,0.0547,0.384
25180,punk,136.0,4,1,0.00601,0.192,0.983,0.0,0.397,-2.85,0.097,0.339
25181,punk,160.0,4,0,0.00202,0.525,0.978,0.0,0.118,-5.021,0.0727,0.89
25182,punk,157.0,4,0,0.000141,0.462,0.984,4.28e-05,0.377,-3.559,0.114,0.327
25183,punk,89.0,4,1,4.87e-05,0.247,0.927,0.000563,0.0847,-6.211,0.0583,0.145
25184,punk,133.0,4,1,0.00694,0.537,0.982,0.000316,0.32,-3.673,0.0821,0.356
25185,punk,122.0,4,0,0.00844,0.389,0.905,0.00016,0.124,-4.494,0.0354,0.672
25186,punk,108.0,4,1,3.21e-05,0.498,0.96,0.0212,0.13,-3.011,0.0375,0.525
25187,punk,135.0,4,0,0.00848,0.554,0.941,0.0,0.102,-3.159,0.0347,0.524
25188,punk,175.0,4,1,0.000134,0.351,0.816,0.728,0.056,-6.777,0.0318,0.766
25189,punk,97.0,4,0,0.00793,0.383,0.988,0.0,0.175,-3.056,0.175,0.392
25190,punk,130.0,4,1,0.000609,0.564,0.972,6.28e-05,0.0652,-3.657,0.0615,0.641
25191,punk,176.0,4,1,0.00122,0.231,0.944,0.00023,0.0967,-5.975,0.116,0.333
25192,punk,159.0,4,0,0.0442,0.403,0.922,0.488,0.131,-4.808,0.0769,0.468
25193,punk,145.0,4,1,0.0172,0.428,0.973,0.7,0.19,-5.652,0.0435,0.827
25194,punk,100.0,4,1,1.48e-05,0.158,0.995,0.881,0.115,-5.812,0.114,0.132
25195,punk,116.0,4,1,0.000289,0.524,0.967,7.41e-06,0.324,-3.322,0.0392,0.731
25196,punk,116.0,4,0,0.000181,0.301,0.995,0.0,0.0456,-2.641,0.139,0.381
25197,punk,112.0,4,1,0.00244,0.553,0.918,0.00143,0.254,-5.732,0.0798,0.634
25198,punk,175.0,4,1,0.000185,0.296,0.981,0.136,0.135,-4.956,0.0915,0.113
25199,punk,180.0,4,1,0.0353,0.511,0.987,5.37e-06,0.254,-2.976,0.235,0.583
25200,punk,106.0,4,0,9.61e-05,0.416,0.978,4.04e-06,0.0973,-5.551,0.0964,0.367
25201,punk,102.0,4,1,4.5e-06,0.212,0.947,0.948,0.287,-4.906,0.103,0.305
25202,punk,168.0,4,1,0.126,0.604,0.931,0.0,0.107,-4.516,0.0439,0.905
25203,punk,154.0,4,1,0.000391,0.433,0.545,1.93e-05,0.116,-15.215,0.185,0.709
25204,punk,98.0,4,1,8.03e-05,0.323,0.932,2.09e-05,0.135,-6.552,0.0447,0.558
25205,punk,123.0,4,1,0.000745,0.576,0.97,1.07e-06,0.143,-1.667,0.0686,0.591
25206,punk,133.0,4,1,0.00822,0.519,0.945,0.00966,0.247,-4.244,0.0627,0.147
25207,punk,142.0,4,1,9.27e-05,0.416,0.983,0.000257,0.184,-2.66,0.0807,0.511
25208,punk,143.0,4,1,0.00573,0.438,0.916,1.07e-06,0.334,-8.318,0.124,0.391
25209,punk,169.0,4,1,1.49e-05,0.415,0.938,2.99e-06,0.0518,-3.136,0.0423,0.724
25210,punk,87.0,4,0,0.000343,0.456,0.922,0.204,0.084,-3.995,0.0395,0.73
25211,punk,130.0,4,1,0.00343,0.575,0.944,1.62e-06,0.318,-3.377,0.0784,0.531
25212,punk,112.0,4,1,0.00253,0.586,0.913,7.01e-06,0.225,-6.012,0.0378,0.817
25213,punk,151.0,4,0,6.09e-06,0.202,0.98,0.706,0.197,-4.652,0.0649,0.162
25214,punk,130.0,4,1,0.000234,0.436,0.606,0.00163,0.1,-5.528,0.0398,0.283
25215,punk,102.0,4,0,0.00699,0.452,0.962,1.01e-05,0.0997,-3.225,0.127,0.527
25216,punk,171.0,4,0,3.18e-05,0.315,0.982,0.000899,0.0816,-4.079,0.0796,0.53
25217,punk,158.0,4,1,0.0142,0.448,0.919,0.0,0.0805,-3.992,0.0798,0.756
25218,punk,173.0,4,1,0.00272,0.517,0.906,9.26e-06,0.113,-3.677,0.0735,0.731
25219,punk,147.0,4,1,3.99e-06,0.358,0.99,0.727,0.164,-2.438,0.127,0.385
25220,punk,95.0,4,1,0.0457,0.287,0.914,0.469,0.376,-6.056,0.058,0.173
25221,punk,170.0,4,0,0.0411,0.568,0.835,0.0,0.357,-6.896,0.0687,0.625
25222,punk,129.0,4,0,0.00149,0.393,0.739,0.431,0.143,-7.496,0.0334,0.339
25223,punk,95.0,4,1,0.000245,0.342,0.974,0.181,0.154,-5.603,0.0911,0.301
25224,punk,132.0,4,1,0.0004,0.437,0.958,0.0275,0.0834,-3.398,0.0994,0.357
25225,punk,168.0,4,0,8.48e-05,0.344,0.972,0.0,0.293,-3.675,0.116,0.387
25226,punk-rock,86.0,4,1,0.145,0.261,0.72,0.0317,0.615,-6.051,0.0347,0.347
25227,punk-rock,162.0,4,1,0.0213,0.337,0.904,4.86e-05,0.319,-7.43,0.0739,0.511
25228,punk-rock,90.0,4,1,0.00911,0.391,0.977,0.0,0.115,-4.136,0.143,0.54
25229,punk-rock,97.0,4,1,0.00256,0.3,0.837,0.000866,0.374,-5.459,0.152,0.244
25230,punk-rock,131.0,4,1,0.000743,0.575,0.843,0.0,0.315,-4.402,0.0518,0.843
25231,punk-rock,133.0,4,0,0.00139,0.387,0.904,0.0,0.0593,-3.404,0.0513,0.624
25232,punk-rock,111.0,4,1,0.608,0.468,0.846,0.468,0.214,-11.889,0.0484,0.476
25233,punk-rock,172.0,4,1,0.000116,0.371,0.958,0.000904,0.0677,-4.089,0.053,0.6
25234,punk-rock,136.0,4,1,0.039,0.514,0.771,0.0,0.262,-5.756,0.0364,0.359
25235,punk-rock,136.0,4,0,0.00121,0.461,0.954,0.0,0.209,-3.456,0.102,0.472
25236,punk-rock,110.0,4,1,0.00802,0.598,0.872,0.0,0.0816,-3.181,0.0654,0.812
25237,punk-rock,108.0,4,1,0.000178,0.497,0.89,5.5e-05,0.0463,-4.717,0.0509,0.646
25238,punk-rock,94.0,4,1,0.00321,0.352,0.917,0.000142,0.202,-4.747,0.0559,0.393
25239,punk-rock,110.0,4,1,0.000127,0.549,0.856,0.000592,0.33,-7.237,0.0539,0.631
25240,punk-rock,177.0,4,1,0.0108,0.256,0.955,0.0,0.565,-3.605,0.145,0.66
25241,punk-rock,188.0,4,1,0.000737,0.241,0.943,0.0269,0.349,-6.381,0.0566,0.93
25242,punk-rock,168.0,4,1,0.000807,0.505,0.887,0.0,0.0576,-6.326,0.109,0.853
25243,punk-rock,180.0,4,1,8.68e-06,0.225,0.943,0.00152,0.052,-5.94,0.0569,0.68
25244,punk-rock,133.0,4,1,8.9e-05,0.252,0.961,0.962,0.218,-3.023,0.156,0.201
25245,punk-rock,134.0,4,1,0.123,0.651,0.801,0.0,0.0825,-7.34,0.0513,0.776
25246,punk-rock,156.0,4,0,6.66e-05,0.264,0.909,0.382,0.416,-5.917,0.0471,0.745
25247,punk-rock,105.0,4,1,0.000147,0.298,0.976,6.89e-06,0.106,-5.968,0.106,0.13
25248,punk-rock,98.0,3,1,3.09e-05,0.352,0.871,0.000222,0.136,-7.885,0.101,0.558
25249,punk-rock,157.0,4,0,0.000141,0.462,0.984,4.28e-05,0.377,-3.559,0.114,0.327
25250,punk-rock,152.0,4,1,8.86e-05,0.266,0.971,0.000889,0.0517,-7.696,0.179,0.179
25251,punk-rock,139.0,4,1,0.129,0.44,0.85,3.79e-06,0.0959,-6.196,0.165,0.637
25252,punk-rock,173.0,4,1,0.0168,0.408,0.988,0.0,0.506,-2.028,0.0961,0.963
25253,punk-rock,182.0,4,0,0.00019,0.353,0.924,0.864,0.0887,-8.342,0.0904,0.802
25254,punk-rock,203.0,4,1,0.0125,0.2,0.943,0.0,0.139,-8.217,0.0544,0.778
25255,punk-rock,182.0,4,0,0.000802,0.186,0.981,1.44e-05,0.335,-2.681,0.179,0.359
25256,punk-rock,174.0,4,0,3.18e-05,0.409,0.944,0.019,0.113,-5.009,0.0453,0.612
25257,punk-rock,126.0,4,1,0.0142,0.356,0.96,0.0,0.209,-3.487,0.104,0.0857
25258,punk-rock,102.0,4,1,0.000549,0.528,0.94,0.0,0.326,-4.186,0.0588,0.651
25259,punk-rock,118.0,4,1,0.00512,0.681,0.648,0.0141,0.115,-5.323,0.0318,0.684
25260,punk-rock,178.0,4,1,0.0779,0.437,0.717,0.00274,0.108,-4.803,0.039,0.547
25261,punk-rock,104.0,4,1,0.000409,0.337,0.985,0.00027,0.238,-4.675,0.0787,0.371
25262,punk-rock,178.0,4,1,0.012,0.296,0.701,0.0,0.13,-5.363,0.0301,0.257
25263,punk-rock,192.0,4,1,2.78e-05,0.306,0.982,0.000386,0.0325,-2.822,0.0828,0.893
25264,punk-rock,165.0,4,1,0.00135,0.414,0.946,0.0,0.278,-3.419,0.0856,0.42
25265,punk-rock,96.0,4,1,0.012,0.554,0.77,0.0,0.135,-4.923,0.0261,0.548
25266,punk-rock,82.0,4,1,0.00394,0.642,0.873,0.0,0.175,-5.821,0.0551,0.662
25267,punk-rock,112.0,4,0,0.000416,0.532,0.903,0.00158,0.146,-4.937,0.0396,0.8
25268,punk-rock,153.0,4,0,0.000612,0.139,0.712,0.816,0.0983,-12.103,0.0399,0.689
25269,punk-rock,138.0,4,1,0.000884,0.424,0.937,0.0,0.113,-5.354,0.0769,0.156
25270,punk-rock,115.0,4,1,0.0108,0.298,0.963,0.0,0.178,-3.105,0.0473,0.407
25271,punk-rock,156.0,4,1,0.00132,0.373,0.968,0.0274,0.0848,-4.229,0.0782,0.847
25272,punk-rock,99.0,3,1,5.46e-05,0.388,0.771,0.0,0.359,-9.393,0.0385,0.826
25273,punk-rock,168.0,4,1,0.00432,0.404,0.979,0.00189,0.0775,-5.103,0.0765,0.781
25274,punk-rock,103.0,4,1,0.000414,0.586,0.942,0.00214,0.0841,-3.171,0.0679,0.412
25275,punk-rock,102.0,4,0,1.85e-05,0.501,0.957,0.000844,0.123,-4.145,0.0897,0.474
25276,punk-rock,164.0,4,1,0.00306,0.424,0.919,0.00674,0.123,-4.629,0.1,0.684
25277,punk-rock,194.0,4,1,0.0011,0.243,0.875,0.0,0.354,-8.541,0.0553,0.739
25278,punk-rock,118.0,4,0,0.0148,0.439,0.971,1.34e-05,0.255,-5.855,0.177,0.24
25279,punk-rock,156.0,4,0,0.000935,0.368,0.941,0.0832,0.11,-3.95,0.0531,0.195
25280,punk-rock,144.0,4,1,0.00119,0.418,0.824,6.48e-05,0.2,-4.089,0.0469,0.382
25281,punk-rock,173.0,4,0,0.000143,0.359,0.935,0.0141,0.351,-5.529,0.0817,0.658
25282,punk-rock,159.0,4,0,0.000814,0.322,0.902,0.0,0.12,-6.353,0.0654,0.763
25283,punk-rock,118.0,4,0,0.000235,0.493,0.808,0.0,0.0983,-3.365,0.0362,0.38
25284,punk-rock,154.0,4,1,0.000473,0.456,0.985,0.0,0.0839,-2.597,0.0765,0.874
25285,punk-rock,199.0,4,1,6.11e-05,0.158,0.893,0.000236,0.0903,-8.108,0.0796,0.321
25286,punk-rock,173.0,4,1,0.00262,0.195,0.922,0.232,0.686,-6.208,0.0533,0.681
25287,punk-rock,144.0,4,1,0.0485,0.543,0.878,0.00101,0.125,-5.994,0.0472,0.189
25288,punk-rock,185.0,4,1,0.001,0.435,0.931,0.478,0.672,-6.696,0.03,0.905
25289,punk-rock,95.0,4,1,0.0183,0.643,0.779,1.07e-05,0.102,-6.425,0.0253,0.395
25290,punk-rock,173.0,4,1,0.00272,0.517,0.906,9.26e-06,0.113,-3.677,0.0735,0.731
25291,punk-rock,145.0,4,1,0.0756,0.557,0.777,4.29e-05,0.1,-6.286,0.0636,0.449
25292,punk-rock,158.0,4,0,5.69e-05,0.415,0.867,0.000192,0.0883,-5.497,0.0387,0.36
25293,punk-rock,81.0,4,0,0.0294,0.342,0.000103,7.69e-06,0.324,-8.861,0.107,0.206
25294,punk-rock,112.0,4,1,0.00585,0.551,0.865,0.0,0.14,-5.005,0.0399,0.244
25295,punk-rock,106.0,4,1,0.0107,0.569,0.931,4.03e-06,0.258,-3.978,0.048,0.767
25296,punk-rock,162.0,4,1,0.00677,0.439,0.945,0.0,0.166,-2.21,0.138,0.455
25297,punk-rock,123.0,4,1,0.016,0.452,0.976,0.00631,0.0985,-4.349,0.117,0.178
25298,punk-rock,167.0,4,1,0.00054,0.443,0.968,3.51e-05,0.276,-5.66,0.144,0.321
25299,punk-rock,99.0,4,1,0.000174,0.361,0.857,0.0154,0.396,-9.079,0.0449,0.468
25300,punk-rock,157.0,4,0,2.67e-05,0.438,0.851,0.000136,0.301,-5.802,0.0505,0.592
25301,punk-rock,172.0,4,1,0.000352,0.491,0.843,2.87e-06,0.343,-4.962,0.0413,0.8
25302,punk-rock,84.0,4,1,0.0168,0.554,0.49,0.000534,0.136,-8.046,0.0457,0.513
25303,punk-rock,127.0,4,1,0.112,0.584,0.536,0.0,0.456,-8.158,0.0279,0.44
25304,punk-rock,78.0,4,1,0.0572,0.585,0.776,7.74e-06,0.3,-5.898,0.0459,0.427
25305,punk-rock,103.0,4,1,2.52e-05,0.539,0.956,0.0164,0.091,-5.013,0.0599,0.505
25306,punk-rock,166.0,4,0,0.000255,0.409,0.977,0.00345,0.369,-2.64,0.0468,0.725
25307,punk-rock,106.0,4,0,0.000694,0.67,0.954,0.000271,0.133,-2.632,0.0363,0.882
25308,punk-rock,93.0,4,1,0.193,0.583,0.863,0.0102,0.0717,-4.083,0.0692,0.842
25309,punk-rock,132.0,4,0,0.000474,0.601,0.97,0.0691,0.591,-3.464,0.111,0.381
25310,punk-rock,190.0,4,1,0.00599,0.427,0.879,7.45e-05,0.114,-7.655,0.0679,0.562
25311,punk-rock,142.0,4,1,0.00791,0.533,0.967,0.0,0.336,-2.543,0.0995,0.782
25312,punk-rock,151.0,4,1,0.000787,0.396,0.863,1.95e-06,0.279,-2.646,0.0453,0.438
25313,punk-rock,108.0,4,1,0.0002,0.566,0.986,0.031,0.377,-3.902,0.0544,0.475
25314,punk-rock,82.0,4,1,0.00391,0.199,0.818,7.37e-05,0.66,-12.416,0.0506,0.0837
25315,punk-rock,106.0,4,1,0.00043,0.62,0.93,0.0,0.0686,-3.685,0.0374,0.609
25316,punk-rock,146.0,4,1,0.00105,0.576,0.968,7.04e-05,0.193,-3.179,0.0648,0.625
25317,punk-rock,152.0,4,1,0.000794,0.552,0.893,0.00205,0.425,-4.455,0.034,0.604
25318,punk-rock,163.0,4,1,0.000305,0.417,0.963,0.000131,0.148,-3.302,0.0403,0.644
25319,punk-rock,105.0,4,0,0.0423,0.508,0.907,6.83e-05,0.221,-3.443,0.0565,0.587
25320,punk-rock,112.0,4,1,0.0506,0.463,0.857,0.0,0.184,-3.063,0.0632,0.856
25321,punk-rock,123.0,4,1,0.00316,0.458,0.795,0.000202,0.0756,-3.265,0.0574,0.513
25322,punk-rock,111.0,4,0,0.0148,0.804,0.832,0.0,0.107,-4.723,0.0347,0.9
25323,punk-rock,97.0,4,0,0.00962,0.227,0.975,0.0,0.156,-2.353,0.109,0.334
25324,punk-rock,109.0,4,1,0.000395,0.368,0.758,0.0157,0.113,-9.274,0.0432,0.428
25325,punk-rock,173.0,4,0,7.54e-05,0.43,0.993,0.0,0.282,-3.097,0.165,0.343
25326,r-n-b,154.0,4,1,0.0428,0.782,0.535,2.14e-06,0.449,-3.902,0.121,0.764
25327,r-n-b,141.0,4,0,0.187,0.744,0.672,0.000123,0.105,-5.589,0.0418,0.266
25328,r-n-b,180.0,3,1,0.335,0.474,0.503,0.0,0.192,-5.289,0.0445,0.431
25329,r-n-b,146.0,4,0,0.173,0.615,0.491,0.0,0.203,-4.683,0.0716,0.102
25330,r-n-b,164.0,4,0,0.00618,0.644,0.776,0.0,0.16,-4.6,0.115,0.47
25331,r-n-b,176.0,4,1,0.393,0.615,0.514,0.0,0.248,-9.759,0.0466,0.822
25332,r-n-b,108.0,4,0,0.0508,0.84,0.572,3.52e-06,0.0907,-6.517,0.105,0.644
25333,r-n-b,120.0,4,0,0.589,0.685,0.297,1.41e-06,0.11,-9.451,0.0844,0.317
25334,r-n-b,83.0,4,1,0.178,0.64,0.585,3.19e-05,0.107,-8.407,0.175,0.44
25335,r-n-b,168.0,4,0,0.208,0.73,0.551,0.000121,0.181,-8.172,0.152,0.604
25336,r-n-b,75.0,4,0,0.265,0.583,0.454,0.0,0.181,-11.091,0.0425,0.309
25337,r-n-b,172.0,4,0,0.22,0.518,0.528,0.0,0.106,-5.002,0.0929,0.275
25338,r-n-b,144.0,4,1,0.758,0.402,0.205,0.0,0.147,-11.232,0.038,0.42
25339,r-n-b,80.0,3,1,0.683,0.363,0.214,0.0,0.122,-10.348,0.0332,0.21
25340,r-n-b,80.0,4,0,0.0396,0.762,0.403,0.0113,0.256,-10.423,0.158,0.346
25341,r-n-b,61.0,4,0,0.389,0.581,0.315,1.68e-05,0.0766,-11.947,0.0781,0.185
25342,r-n-b,134.0,4,0,0.0477,0.724,0.535,0.0,0.0314,-7.616,0.0588,0.664
25343,r-n-b,118.0,4,0,0.165,0.635,0.324,4.18e-06,0.108,-9.51,0.0769,0.0741
25344,r-n-b,141.0,4,1,0.019,0.761,0.413,0.0,0.0829,-8.104,0.195,0.595
25345,r-n-b,176.0,4,1,0.373,0.685,0.38,0.0,0.0371,-11.219,0.112,0.87
25346,r-n-b,105.0,4,1,0.0212,0.881,0.788,0.0,0.0377,-4.669,0.168,0.592
25347,r-n-b,104.0,4,0,0.0277,0.493,0.584,0.0,0.191,-6.906,0.167,0.485
25348,r-n-b,98.0,5,0,0.257,0.646,0.718,0.0,0.226,-3.999,0.21,0.359
